	100000
	1000
	0.022685145509682703	1
	0.04231064607808432	1
	0.048093190745915074	1
	0.07290497085368612	1
	0.03980442510437924	1
	0.0175451756008837	1
	0.06344009619899514	1
	0.06110235146148431	1
	0.0361788658046583	1
	0.06309761201883657	1
	0.04308627625400914	1
	0.03122612174809597	1
	0.09441600214950191	1
	0.011561839662085972	1
	0.08663091538280014	1
	0.0985559785094307	1
	0.012062866647748562	1
	0.05450680061321283	1
	0.04170222100078296	1
	0.05104223400020851	1
	0.062490350084158465	1
	0.008319499141419452	1
	0.019422295980488793	1
	0.08853268283792073	1
	0.0016129206744266546	1
	0.01589596472403019	1
	0.03187664257156791	1
	0.03889505759261325	1
	0.03573975703662598	1
	0.0398185680748234	1
	0.035591486413917094	1
	0.06917017977393818	1
	0.024085589972507794	1
	0.06666245480422033	1
	0.03219806050090675	1
	0.05532573412214237	1
	0.031678789756473306	1
	0.08291126394315945	1
	0.057855146717760535	1
	0.09883454150183471	1
	0.029248941374222126	1
	0.09836308848027796	1
	0.08069686871841648	1
	0.01610690192710348	1
	0.09835216064998427	1
	0.02045428594311104	1
	0.00933267111022843	1
	0.056900373312087804	1
	0.07418621502605802	1
	0.08392433459827472	1
	0.028653661713148162	1
	0.01113921760558555	1
	0.06963112671867375	1
	0.0765096095298578	1
	0.05826710852757205	1
	0.09275765810293658	1
	0.07516439905019112	1
	0.08215041094497856	1
	0.008178009034260103	1
	0.04243068580676575	1
	0.02013995015285305	1
	0.08079382071367648	1
	0.09319321474910275	1
	0.07177575620040254	1
	0.0029319724671633797	1
	0.07447806541788111	1
	0.054263593002467185	1
	0.09960863259041622	1
	0.010263526190630257	1
	0.004909712945192779	1
	0.04258676947430037	1
	0.048102627573688606	1
	0.08455329965212523	1
	0.09890345075391692	1
	0.09183974651456404	1
	0.05022163331721702	1
	0.0241685643121905	1
	0.08077910885448841	1
	0.03019468368356978	1
	0.06263093579453015	1
	0.09883285345124515	1
	0.04619087582735836	1
	0.07989227387820533	1
	0.04433677027943405	1
	0.01910069532650558	1
	0.0865459850976854	1
	0.05020711022383337	1
	0.023646239879893494	1
	0.010544586567572912	1
	0.06344422697426357	1
	0.000594284245335286	1
	0.01620158386763512	1
	0.06320504984803414	1
	0.0016118628660658496	1
	0.004589522811402747	1
	0.0871682934421752	1
	0.04298133353412229	1
	0.09297636565914692	1
	0.08327162012150868	1
	0.05964868968066748	1
	0.0007737513763445115	1
	0.08751245354426847	1
	0.05681032109140143	1
